,ts_code,name,count,exchange,list_date,type
547,885880.TI,口罩,157.0,A,20200121,N
548,885881.TI,云办公,29.0,A,20200203,N
549,885882.TI,消毒剂,45.0,A,20200206,N
550,885883.TI,医疗废物处理,29.0,A,20200207,N
551,885884.TI,航空发动机,37.0,A,20200219,N
552,885886.TI,超级电容,28.0,A,20200224,N
553,885887.TI,数据中心,112.0,A,20200306,N
554,885888.TI,C2M概念,36.0,A,20200330,N
555,885889.TI,富媒体,29.0,A,20200408,N
556,885890.TI,今日头条概念,62.0,A,20200424,N
557,885891.TI,新三板精选层概念,19.0,A,20200428,N
558,885893.TI,国家大基金持股,30.0,A,20200520,N
559,885894.TI,海南自贸区,34.0,A,20200603,N
560,885895.TI,室外经济,24.0,A,20200603,N
561,885897.TI,中芯国际概念,48.0,A,20200703,N
562,885898.TI,免税店,35.0,A,20200706,N
563,885899.TI,新型烟草,37.0,A,20200708,N
564,885900.TI,NMN概念,18.0,A,20200716,N
565,885901.TI,可降解塑料,59.0,A,20200805,N
566,885902.TI,汽车拆解概念,13.0,A,20200805,N
567,885903.TI,环氧丙烷,11.0,A,20200813,N
568,885904.TI,代糖概念,16.0,A,20200814,N
569,885905.TI,注册制次新股,199.0,A,20200825,N
570,885906.TI,核准制次新股,120.0,A,20200824,N
571,885907.TI,科创次新股,163.0,A,20200824,N
572,885908.TI,第三代半导体,59.0,A,20200907,N
573,885909.TI,辅助生殖,35.0,A,20201023,N
574,885910.TI,拼多多概念,11.0,A,20201026,N
575,885911.TI,社区团购,13.0,A,20201110,N
576,885912.TI,有机硅概念,22.0,A,20201113,N
577,885913.TI,医美概念,53.0,A,20201116,N
578,885914.TI,煤炭概念,51.0,A,20201221,N
579,885915.TI,物业管理,25.0,A,20210108,N
580,885916.TI,同花顺漂亮100,100.0,A,20210120,N
581,885917.TI,新冠检测,64.0,A,20210122,N
582,885918.TI,快手概念,27.0,A,20210126,N
583,885919.TI,碳中和,117.0,A,20210302,N
584,885920.TI,光伏建筑一体化,57.0,A,20210309,N
585,885921.TI,储能,149.0,A,20210423,N
586,885922.TI,盐湖提锂,24.0,A,20210602,N
587,885923.TI,鸿蒙概念,13.0,A,20210603,N
588,885924.TI,共同富裕示范区,39.0,A,20210615,N
589,885925.TI,MCU芯片,30.0,A,20210621,N
590,885926.TI,牙科医疗,15.0,A,20210622,N
591,885927.TI,CRO概念,24.0,A,20210707,N
592,885928.TI,钠离子电池,15.0,A,20210715,N
593,885929.TI,专精特新,340.0,A,20210818,N
594,885930.TI,工业母机,42.0,A,20210824,N
595,885931.TI,PVDF概念,7.0,A,20210903,N
596,885932.TI,北交所概念,17.0,A,20210903,N
597,885933.TI,NFT概念,19.0,A,20210908,N
598,885934.TI,元宇宙,93.0,A,20210909,N
599,885935.TI,抽水蓄能,23.0,A,20210909,N
600,885936.TI,绿色电力,82.0,A,20210923,N
601,885937.TI,培育钻石,9.0,A,20211018,N
602,885938.TI,换电概念,24.0,A,20211019,N
603,885939.TI,海峡两岸,24.0,A,20211103,N
604,885940.TI,WiFi 6,19.0,A,20211104,N
605,885941.TI,智能制造,38.0,A,20211105,N
606,885942.TI,数据安全,12.0,A,20211129,N
607,885943.TI,EDR概念,15.0,A,20211206,N
608,885944.TI,动力电池回收,26.0,A,20211209,N
609,885945.TI,汽车芯片,25.0,A,20211209,N
610,885946.TI,传感器,48.0,A,20211210,N
611,885947.TI,DRG/DIP,12.0,A,20211215,N
612,885948.TI,柔性直流输电,38.0,A,20211216,N
613,885949.TI,冬奥会,86.0,A,20211216,N
614,885950.TI,虚拟数字人,28.0,A,20211222,N
615,885951.TI,预制菜,18.0,A,20220105,N
616,885952.TI,幽门螺杆菌概念,14.0,A,20220106,N
617,861002.TI,石油与天然气,190.0,US,20181127,S
618,861003.TI,化学制品,102.0,US,20181127,S
619,861004.TI,建筑材料Ⅲ,19.0,US,20181127,S
620,861005.TI,容器与包装,20.0,US,20181127,S
621,861006.TI,金属与采矿,148.0,US,20181127,S
622,861007.TI,林业与纸制品,21.0,US,20181127,S
623,861008.TI,航空航天与国防Ⅲ,45.0,US,20181127,S
624,861009.TI,建筑产品Ⅲ,31.0,US,20181127,S
625,861010.TI,建筑与工程Ⅲ,23.0,US,20181127,S
626,861011.TI,电气设备,39.0,US,20181127,S
627,861012.TI,工业集团企业Ⅲ,13.0,US,20181127,S
628,861013.TI,机械制造,105.0,US,20181127,S
629,861014.TI,贸易与经销Ⅲ,20.0,US,20181127,S
630,861015.TI,商业服务与用品,115.0,US,20181127,S
631,861016.TI,专业服务,56.0,US,20181127,S
632,861017.TI,航空货运与物流Ⅲ,17.0,US,20181127,S
633,861018.TI,航空公司Ⅲ,22.0,US,20181127,S
634,861019.TI,海运Ⅲ,53.0,US,20181127,S
635,861020.TI,公路与铁路运输,34.0,US,20181127,S
636,861021.TI,交通基本设施,5.0,US,20181127,S
637,861022.TI,汽车零配件,48.0,US,20181127,S
638,861023.TI,汽车,39.0,US,20181127,S
639,861024.TI,耐用消费品,71.0,US,20181127,S
640,861025.TI,休闲用品Ⅲ,19.0,US,20181127,S
641,861026.TI,纺织服装与奢侈品,49.0,US,20181127,S
642,861027.TI,酒店餐馆与休闲,125.0,US,20181127,S
643,861028.TI,综合消费者服务,82.0,US,20181127,S
644,861029.TI,经销商Ⅲ,8.0,US,20181127,S
645,861030.TI,互联网与直销零售Ⅲ,59.0,US,20181127,S
646,861031.TI,多元化零售,21.0,US,20181127,S
647,861032.TI,专营零售,108.0,US,20181127,S
648,861033.TI,食品与日用品零售Ⅲ,43.0,US,20181127,S
649,861034.TI,饮料,38.0,US,20181127,S
650,861035.TI,食品,72.0,US,20181127,S
651,861036.TI,烟草Ⅲ,7.0,US,20181127,S
652,861037.TI,居家用品Ⅲ,6.0,US,20181127,S
653,861038.TI,个人用品Ⅲ,17.0,US,20181127,S
654,861039.TI,医疗保健设备与用品,197.0,US,20181127,S
655,861040.TI,医疗保健服务,103.0,US,20181127,S
656,861041.TI,医疗保健技术Ⅲ,38.0,US,20181127,S
657,861042.TI,生物科技Ⅲ,297.0,US,20181127,S
658,861043.TI,制药Ⅲ,525.0,US,20181127,S
659,861044.TI,生命科学工具Ⅲ,113.0,US,20181127,S
660,861045.TI,银行Ⅲ,316.0,US,20181127,S
661,861046.TI,互助储蓄银行Ⅲ,84.0,US,20181127,S
662,861047.TI,综合金融服务,54.0,US,20181127,S
663,861048.TI,消费信贷Ⅲ,44.0,US,20181127,S
664,861049.TI,资本市场,834.0,US,20181127,S
665,861050.TI,抵押型REITs,38.0,US,20181127,S
666,861051.TI,保险Ⅲ,123.0,US,20181127,S
667,861052.TI,信息技术服务,268.0,US,20181127,S
668,861053.TI,软件,298.0,US,20181127,S
669,861054.TI,通信设备Ⅲ,54.0,US,20181127,S
670,861055.TI,电脑硬件储存设备及电脑周边Ⅲ,26.0,US,20181127,S
671,861056.TI,电子设备与仪器,129.0,US,20181127,S
672,861057.TI,半导体产品与设备Ⅲ,97.0,US,20181127,S
673,861058.TI,综合电信业务Ⅲ,40.0,US,20181127,S
674,861059.TI,无线电信业务Ⅲ,26.0,US,20181127,S
675,861060.TI,媒体,96.0,US,20181127,S
676,861061.TI,娱乐,61.0,US,20181127,S
677,861062.TI,互动媒体与服务Ⅲ,42.0,US,20181127,S
678,861063.TI,电力Ⅲ,44.0,US,20181127,S
679,861064.TI,燃气Ⅲ,15.0,US,20181127,S
680,861065.TI,复合型公用事业Ⅲ,10.0,US,20181127,S
681,861066.TI,水务Ⅲ,14.0,US,20181127,S
682,861067.TI,独立电力生产商Ⅲ,29.0,US,20181127,S
683,861068.TI,权益型REITs,181.0,US,20181127,S
684,861069.TI,房地产管理和开发,54.0,US,20181127,S
685,861070.TI,能源Ⅰ,245.0,US,,S
686,861071.TI,原材料Ⅰ,310.0,US,,S
687,861072.TI,工业,578.0,US,,S
688,861073.TI,非日常生活消费品,629.0,US,,S
689,861074.TI,日常消费品,183.0,US,,S
690,861075.TI,医疗保健,1273.0,US,,S
691,861076.TI,金融,1493.0,US,,S
692,861077.TI,信息技术,872.0,US,,S
693,861078.TI,通讯业务,265.0,US,,S
694,861079.TI,公用事业Ⅰ,112.0,US,,S
695,861080.TI,房地产Ⅰ,235.0,US,,S
696,861081.TI,能源Ⅱ,245.0,US,,S
697,861082.TI,原材料Ⅱ,310.0,US,,S
698,861083.TI,资本品,276.0,US,,S
699,861084.TI,商业和专业服务,171.0,US,,S
700,861085.TI,运输,131.0,US,,S
701,861086.TI,汽车与汽车零部件,87.0,US,,S
702,861087.TI,耐用消费品与服装,139.0,US,,S
703,861088.TI,消费者服务,207.0,US,,S
704,861089.TI,零售业,196.0,US,,S
705,861090.TI,食品与日用品零售Ⅱ,43.0,US,,S
706,861091.TI,食品饮料与烟草,117.0,US,,S
707,861092.TI,家庭与个人用品,23.0,US,,S
708,861093.TI,医疗保健设备与服务,338.0,US,,S
709,861094.TI,制药生物科技和生命科学,935.0,US,,S
710,861095.TI,银行Ⅱ,400.0,US,,S
711,861096.TI,综合金融,970.0,US,,S
712,861097.TI,保险Ⅱ,123.0,US,,S
713,861098.TI,软件与服务,565.0,US,,S
714,861099.TI,技术硬件与设备,209.0,US,,S
715,861100.TI,半导体产品与设备Ⅱ,97.0,US,,S
716,861101.TI,电信业务,66.0,US,,S
717,861102.TI,媒体与娱乐,199.0,US,,S
718,861103.TI,公用事业Ⅱ,112.0,US,,S
719,861104.TI,房地产Ⅱ,235.0,US,,S
720,861105.TI,石油与天然气钻井,15.0,US,,S
721,861106.TI,石油天然气设备与服务,40.0,US,,S
722,861107.TI,综合性石油与天然气企业,33.0,US,,S
723,861108.TI,石油与天然气的勘探与生产,69.0,US,,S
724,861109.TI,石油与天然气的炼制和营销,33.0,US,,S
725,861110.TI,石油与天然气的储存和运输,36.0,US,,S
726,861111.TI,煤与消费用燃料,19.0,US,,S
727,861112.TI,商品化工,34.0,US,,S
728,861113.TI,多种化学制品,10.0,US,,S
729,861114.TI,化肥与农用药剂,17.0,US,,S
730,861115.TI,工业气体,4.0,US,,S
731,861116.TI,特种化学制品,37.0,US,,S
732,861117.TI,建筑材料Ⅳ,19.0,US,,S
733,861118.TI,金属与玻璃容器,12.0,US,,S
734,861119.TI,纸材料包装,8.0,US,,S
735,861120.TI,铝,5.0,US,,S
736,861121.TI,多种金属与采矿,48.0,US,,S
737,861122.TI,铜,2.0,US,,S
738,861123.TI,黄金,34.0,US,,S
739,861124.TI,贵重金属与矿石,32.0,US,,S
740,861125.TI,白银,,US,,S
741,861126.TI,钢铁,27.0,US,,S
742,861127.TI,林业产品,11.0,US,,S
743,861128.TI,纸制品,10.0,US,,S
744,861129.TI,航空航天与国防Ⅳ,45.0,US,,S
745,861130.TI,建筑产品Ⅳ,31.0,US,,S
746,861131.TI,建筑与工程Ⅳ,23.0,US,,S
747,861132.TI,电气部件与设备,26.0,US,,S
748,861133.TI,重型电气设备,13.0,US,,S
749,861134.TI,工业集团企业Ⅳ,13.0,US,,S
750,861135.TI,建筑机械与重型卡车,19.0,US,,S
751,861136.TI,农用农业机械,4.0,US,,S
752,861137.TI,工业机械,82.0,US,,S
753,861138.TI,贸易与经销Ⅳ,20.0,US,,S
754,861139.TI,商业印刷,10.0,US,,S
755,861140.TI,环境与设施服务,35.0,US,,S
756,861141.TI,办公服务与用品,10.0,US,,S
757,861142.TI,综合支持服务,48.0,US,,S
758,861143.TI,安全和报警服务,12.0,US,,S
759,861144.TI,人力资源与就业服务,19.0,US,,S
760,861145.TI,调查和咨询服务,37.0,US,,S
761,861146.TI,航空货运与物流Ⅳ,17.0,US,,S
762,861147.TI,航空公司Ⅳ,22.0,US,,S
763,861148.TI,海运Ⅳ,53.0,US,,S
764,861149.TI,铁路,10.0,US,,S
765,861150.TI,陆运,24.0,US,,S
766,861151.TI,机场服务,4.0,US,,S
767,861152.TI,公路与铁路,,US,,S
768,861153.TI,海港与服务,1.0,US,,S
769,861154.TI,机动车零配件与设备,45.0,US,,S
770,861155.TI,轮胎与橡胶,3.0,US,,S
771,861156.TI,汽车制造商,34.0,US,,S
772,861157.TI,摩托车制造商,5.0,US,,S
773,861158.TI,消费电子产品,14.0,US,,S
774,861159.TI,家庭装饰品,11.0,US,,S
775,861160.TI,住宅建筑,22.0,US,,S
776,861161.TI,家用电器,11.0,US,,S
777,861162.TI,家用器具与特殊消费品,13.0,US,,S
778,861163.TI,休闲用品Ⅳ,19.0,US,,S
779,861164.TI,服装服饰与奢侈品,34.0,US,,S
780,861165.TI,鞋类,11.0,US,,S
781,861166.TI,纺织品,4.0,US,,S
782,861167.TI,赌场与赌博,25.0,US,,S
783,861168.TI,酒店度假村与豪华游轮,32.0,US,,S
784,861169.TI,休闲设施,16.0,US,,S
785,861170.TI,餐馆,52.0,US,,S
786,861171.TI,教育服务,54.0,US,,S
787,861172.TI,特殊消费者服务,28.0,US,,S
788,861173.TI,经销商Ⅳ,8.0,US,,S
789,861174.TI,互联网与直销零售Ⅳ,59.0,US,,S
790,861175.TI,百货商店,13.0,US,,S
791,861176.TI,综合货品商店,8.0,US,,S
792,861177.TI,服装零售,30.0,US,,S
793,861178.TI,电脑与电子产品零售,5.0,US,,S
794,861179.TI,家庭装潢零售,3.0,US,,S
795,861180.TI,专卖店,20.0,US,,S
796,861181.TI,汽车零售,32.0,US,,S
797,861182.TI,家庭装饰零售,18.0,US,,S
798,861183.TI,药品零售,8.0,US,,S
799,861184.TI,食品分销商,17.0,US,,S
800,861185.TI,食品零售,15.0,US,,S
801,861186.TI,大卖场与超市,3.0,US,,S
802,861187.TI,啤酒酿造商,6.0,US,,S
803,861188.TI,酿酒商与葡萄酒商,13.0,US,,S
804,861189.TI,软饮料,19.0,US,,S
805,861190.TI,农产品,27.0,US,,S
806,861191.TI,包装食品与肉类,45.0,US,,S
807,861192.TI,烟草Ⅳ,7.0,US,,S
808,861193.TI,居家用品Ⅳ,6.0,US,,S
809,861194.TI,个人用品Ⅳ,17.0,US,,S
810,861195.TI,医疗保健设备,161.0,US,,S
811,861196.TI,医疗保健用品,36.0,US,,S
812,861197.TI,保健护理产品经销商,12.0,US,,S
813,861198.TI,保健护理服务,58.0,US,,S
814,861199.TI,保健护理机构,25.0,US,,S
815,861200.TI,管理型保健护理,8.0,US,,S
816,861201.TI,医疗保健技术Ⅳ,38.0,US,,S
817,861202.TI,生物科技Ⅳ,298.0,US,,S
818,861203.TI,制药Ⅳ,524.0,US,,S
819,861204.TI,生命科学工具Ⅳ,113.0,US,,S
820,861205.TI,综合性银行,84.0,US,,S
821,861206.TI,区域性银行,232.0,US,,S
822,861207.TI,互助储蓄银行Ⅳ,84.0,US,,S
823,861208.TI,其它综合性金融服务,39.0,US,,S
824,861209.TI,多领域控股,1.0,US,,S
825,861210.TI,特殊金融服务,14.0,US,,S
826,861211.TI,消费信贷Ⅳ,44.0,US,,S
827,861212.TI,资产管理与托管银行,146.0,US,,S
828,861213.TI,投资银行业与经纪业,663.0,US,,S
829,861214.TI,综合性资本市场,15.0,US,,S
830,861215.TI,金融交易所和数据,10.0,US,,S
831,861216.TI,抵押房地产投资信托,38.0,US,,S
832,861217.TI,保险经纪商,26.0,US,,S
833,861218.TI,人寿与健康保险,23.0,US,,S
834,861219.TI,多元化保险,16.0,US,,S
835,861220.TI,财产与意外伤害保险,49.0,US,,S
836,861221.TI,再保险,9.0,US,,S
837,861222.TI,信息科技咨询与其它服务,101.0,US,,S
838,861223.TI,数据处理与外包服务,59.0,US,,S
839,861224.TI,互联网服务和基础设施,109.0,US,,S
840,861225.TI,应用软件,266.0,US,,S
841,861226.TI,系统软件,32.0,US,,S
842,861227.TI,通信设备Ⅳ,54.0,US,,S
843,861228.TI,电脑硬件储存设备及电脑周边Ⅳ,26.0,US,,S
844,861229.TI,电子设备和仪器,51.0,US,,S
845,861230.TI,电子元件,44.0,US,,S
846,861231.TI,电子制造服务,21.0,US,,S
847,861232.TI,技术产品经销商,13.0,US,,S
848,861233.TI,半导体设备,26.0,US,,S
849,861234.TI,半导体产品,71.0,US,,S
850,861235.TI,非传统电信运营商,8.0,US,,S
851,861236.TI,综合电信业务Ⅳ,32.0,US,,S
852,861237.TI,无线电信业务Ⅳ,26.0,US,,S
853,861238.TI,广告,38.0,US,,S
854,861239.TI,广播,19.0,US,,S
855,861240.TI,有线和卫星电视,25.0,US,,S
856,861241.TI,出版,14.0,US,,S
857,861242.TI,电影和娱乐,44.0,US,,S
858,861243.TI,互动家庭娱乐,17.0,US,,S
859,861244.TI,互动媒体与服务Ⅳ,42.0,US,,S
860,861245.TI,电力Ⅳ,44.0,US,,S
861,861246.TI,燃气Ⅳ,15.0,US,,S
862,861247.TI,复合型公用事业Ⅳ,10.0,US,,S
863,861248.TI,水务Ⅳ,14.0,US,,S
864,861249.TI,独立电力生产商Ⅳ,15.0,US,,S
865,861250.TI,新能源发电业者,14.0,US,,S
866,861251.TI,多样化房地产投资信托,45.0,US,,S
867,861252.TI,工业房地产投资信托,13.0,US,,S
868,861253.TI,酒店及度假村房地产投资信托,5.0,US,,S
869,861254.TI,办公房地产投资信托,21.0,US,,S
870,861255.TI,医疗保健房地产投资信托,4.0,US,,S
871,861256.TI,住宅房地产投资信托,26.0,US,,S
872,861257.TI,零售业房地产投资信托,28.0,US,,S
873,861258.TI,特种房地产投资信托,39.0,US,,S
874,861259.TI,多样化房地产活动,9.0,US,,S
875,861260.TI,房地产经营公司,17.0,US,,S
876,861261.TI,房地产开发,12.0,US,,S
877,861262.TI,房地产服务,16.0,US,,S
878,871001.TI,能源设备与服务,14.0,HK,20181127,S
879,871002.TI,石油与天然气,57.0,HK,20181127,S
880,871003.TI,化学制品,50.0,HK,20181127,S
881,871004.TI,建筑材料,22.0,HK,20181127,S
882,871005.TI,容器与包装,23.0,HK,20181127,S
883,871006.TI,金属与采矿,71.0,HK,20181127,S
884,871007.TI,林业与纸制品,17.0,HK,20181127,S
885,871008.TI,航空航天与国防,2.0,HK,20181127,S
886,871009.TI,建筑产品,9.0,HK,20181127,S
887,871010.TI,建筑与工程,151.0,HK,20181127,S
888,871011.TI,电气设备,28.0,HK,20181127,S
889,871012.TI,工业集团企业,5.0,HK,20181127,S
890,871013.TI,机械制造,57.0,HK,20181127,S
891,871014.TI,贸易与经销,55.0,HK,20181127,S
892,871015.TI,商业服务与用品,80.0,HK,20181127,S
893,871016.TI,专业服务,17.0,HK,20181127,S
894,871017.TI,航空货运与物流,17.0,HK,20181127,S
895,871018.TI,航空公司,4.0,HK,20181127,S
896,871019.TI,海运,14.0,HK,20181127,S
897,871020.TI,公路与铁路,10.0,HK,20181127,S
898,871021.TI,交通基本设施,29.0,HK,20181127,S
899,871022.TI,汽车零配件,25.0,HK,20181127,S
900,871023.TI,汽车,11.0,HK,20181127,S
901,871024.TI,耐用消费品,59.0,HK,20181127,S
902,871025.TI,休闲设备与用品,24.0,HK,20181127,S
903,871026.TI,纺织服装与奢侈品,111.0,HK,20181127,S
904,871027.TI,酒店餐饮与休闲,101.0,HK,20181127,S
905,871028.TI,综合消费者服务,73.0,HK,20181127,S
906,871029.TI,经销商,12.0,HK,20181127,S
907,871030.TI,互联网与直销零售,14.0,HK,20181127,S
908,871031.TI,多元化零售,18.0,HK,20181127,S
909,871032.TI,专营零售,75.0,HK,20181127,S
910,871033.TI,食品与日用品零售,33.0,HK,20181127,S
911,871034.TI,饮料,19.0,HK,20181127,S
912,871035.TI,食品,53.0,HK,20181127,S
913,871037.TI,居家用品,4.0,HK,20181127,S
914,871038.TI,个人用品,8.0,HK,20181127,S
915,871039.TI,医疗保健设备,43.0,HK,20181127,S
916,871040.TI,医疗保健服务,49.0,HK,20181127,S
917,871041.TI,医疗保健技术,12.0,HK,20181127,S
918,871042.TI,生物科技,15.0,HK,20181127,S
919,871043.TI,制药,66.0,HK,20181127,S
920,871044.TI,生命科学工具,11.0,HK,20181127,S
921,871045.TI,商业银行,39.0,HK,20181127,S
922,871046.TI,互助储蓄银行,4.0,HK,20181127,S
923,871047.TI,综合金融服务,68.0,HK,20181127,S
924,871048.TI,消费信贷,40.0,HK,20181127,S
925,871049.TI,资本市场,87.0,HK,20181127,S
926,871051.TI,保险,15.0,HK,20181127,S
927,871052.TI,信息技术服务,43.0,HK,20181127,S
928,871053.TI,软件,35.0,HK,20181127,S
929,871054.TI,通信设备,21.0,HK,20181127,S
930,871055.TI,电脑与外围设备,8.0,HK,20181127,S
931,871056.TI,电子设备与仪器,93.0,HK,20181127,S
932,871057.TI,半导体产品与设备,21.0,HK,20181127,S
933,871058.TI,综合电信业务,13.0,HK,20181127,S
934,871060.TI,媒体,58.0,HK,20181127,S
935,871061.TI,娱乐,52.0,HK,20181127,S
936,871062.TI,互动媒体与服务,34.0,HK,20181127,S
937,871063.TI,电力,13.0,HK,20181127,S
938,871064.TI,燃气,18.0,HK,20181127,S
939,871065.TI,复合型公用事业,2.0,HK,20181127,S
940,871066.TI,水务,9.0,HK,20181127,S
941,871068.TI,权益型REITs,25.0,HK,20181127,S
942,871069.TI,房地产管理和开发,277.0,HK,20181127,S
943,877001.TI,能源业,77.0,HK,20150101,S
944,877002.TI,原材料业,139.0,HK,20150101,S
945,877003.TI,工业,301.0,HK,20150101,S
946,877004.TI,非必需性消费,652.0,HK,20150101,S
947,877005.TI,必需性消费,120.0,HK,20150101,S
948,877006.TI,医疗保健业,195.0,HK,20150101,S
949,877007.TI,电讯业,15.0,HK,20150101,S
950,877008.TI,公用事业,78.0,HK,20150101,S
951,877009.TI,金融业,231.0,HK,20150101,S
952,877010.TI,地产建筑业,511.0,HK,20150101,S
953,877011.TI,资讯科技业,233.0,HK,20150101,S
954,877012.TI,综合企业,22.0,HK,20150101,S
955,877013.TI,石油及天然气,52.0,HK,20150101,S
956,877014.TI,煤炭,25.0,HK,20150101,S
957,877015.TI,黄金及贵金属,14.0,HK,20150101,S
958,877016.TI,一般金属及矿石,69.0,HK,20150101,S
959,877017.TI,原材料,56.0,HK,20150101,S
960,877018.TI,工业工程,183.0,HK,20150101,S
961,877019.TI,工用运输,67.0,HK,20150101,S
962,877020.TI,工用支援,51.0,HK,20150101,S
963,877021.TI,汽车,38.0,HK,20150101,S
964,877022.TI,家庭电器及用品,93.0,HK,20150101,S
965,877023.TI,纺织及服饰,129.0,HK,20150101,S
966,877024.TI,旅游及消闲设施,142.0,HK,20150101,S
967,877025.TI,媒体及娱乐,95.0,HK,20150101,S
968,877026.TI,支援服务,81.0,HK,20150101,S
969,877027.TI,专业零售,74.0,HK,20150101,S
970,877028.TI,食物饮品,76.0,HK,20150101,S
971,877029.TI,农业产品,23.0,HK,20150101,S
972,877030.TI,消费者主要零售商,21.0,HK,20150101,S
973,877031.TI,药品及生物科技,121.0,HK,20150101,S
974,877032.TI,医疗保健设备和服务,74.0,HK,20150101,S
975,877033.TI,电讯,15.0,HK,20150101,S
976,877034.TI,公用事业,78.0,HK,20150101,S
977,877035.TI,银行,40.0,HK,20150101,S
978,877036.TI,保险,17.0,HK,20150101,S
979,877037.TI,其他金融,174.0,HK,20150101,S
980,877038.TI,地产,294.0,HK,20150101,S
981,877039.TI,建筑,217.0,HK,20150101,S
982,877040.TI,资讯科技器材,65.0,HK,20150101,S
983,877041.TI,软件服务,152.0,HK,20150101,S
984,877042.TI,半导体,16.0,HK,20150101,S
985,877043.TI,综合企业,22.0,HK,20150101,S
986,877044.TI,气油生产商,31.0,HK,20150101,S
987,877045.TI,气油设备与服务,21.0,HK,20150101,S
988,877046.TI,煤炭,25.0,HK,20150101,S
989,877047.TI,黄金及贵金属,14.0,HK,20150101,S
990,877048.TI,钢铁,24.0,HK,20150101,S
991,877049.TI,铜,11.0,HK,20150101,S
992,877050.TI,铝,6.0,HK,20150101,S
993,877051.TI,其他金属及矿物,28.0,HK,20150101,S
994,877052.TI,化肥及农用化合物,10.0,HK,20150101,S
995,877053.TI,林业及木材,10.0,HK,20150101,S
996,877054.TI,纸及纸制品,8.0,HK,20150101,S
997,877055.TI,特殊化工用品,28.0,HK,20150101,S
998,877056.TI,商业用车及货车,17.0,HK,20150101,S
999,877057.TI,工业零件及器材,84.0,HK,20150101,S
1000,877058.TI,电子零件,11.0,HK,20150101,S
1001,877059.TI,环保工程,31.0,HK,20150101,S
1002,877060.TI,重机械,18.0,HK,20150101,S
1003,877061.TI,新能源物料,19.0,HK,20150101,S
1004,877062.TI,航空航天与国防,3.0,HK,20150101,S
1005,877063.TI,航运及港口,30.0,HK,20150101,S
1006,877064.TI,铁路及公路,14.0,HK,20150101,S
1007,877065.TI,航空货运及物流,23.0,HK,20150101,S
1008,877066.TI,采购及供应链管理,14.0,HK,20150101,S
1009,877067.TI,印刷及包装,37.0,HK,20150101,S
1010,877068.TI,汽车,13.0,HK,20150101,S
1011,877069.TI,汽车零件,25.0,HK,20150101,S
1012,877070.TI,家庭电器,16.0,HK,20150101,S
1013,877071.TI,消费电子产品,21.0,HK,20150101,S
1014,877072.TI,玩具及消闲用品,22.0,HK,20150101,S
1015,877073.TI,家具,34.0,HK,20150101,S
1016,877074.TI,纺织品及布料,25.0,HK,20150101,S
1017,877075.TI,服装,61.0,HK,20150101,S
1018,877076.TI,鞋类,10.0,HK,20150101,S
1019,877077.TI,珠宝钟表,13.0,HK,20150101,S
1020,877078.TI,其他服饰配件,20.0,HK,20150101,S
1021,877079.TI,公共运输,5.0,HK,20150101,S
1022,877080.TI,航空服务,8.0,HK,20150101,S
1023,877081.TI,赌场及博彩,22.0,HK,20150101,S
1024,877082.TI,酒店及度假村,29.0,HK,20150101,S
1025,877083.TI,旅游及观光,20.0,HK,20150101,S
1026,877084.TI,餐饮,49.0,HK,20150101,S
1027,877085.TI,消闲及文娱设施,9.0,HK,20150101,S
1028,877086.TI,广告及宣传,38.0,HK,20150101,S
1029,877087.TI,广播,8.0,HK,20150101,S
1030,877088.TI,影视娱乐,34.0,HK,20150101,S
1031,877089.TI,出版,15.0,HK,20150101,S
1032,877090.TI,教育,41.0,HK,20150101,S
1033,877091.TI,其他支援服务,40.0,HK,20150101,S
1034,877092.TI,汽车零售商,18.0,HK,20150101,S
1035,877093.TI,服装零售商,10.0,HK,20150101,S
1036,877094.TI,家居装修零售商,7.0,HK,20150101,S
1037,877095.TI,多元化零售商,14.0,HK,20150101,S
1038,877096.TI,其他零售商,25.0,HK,20150101,S
1039,877097.TI,包装食品,27.0,HK,20150101,S
1040,877098.TI,乳制品,10.0,HK,20150101,S
1041,877099.TI,非酒精饮料,14.0,HK,20150101,S
1042,877100.TI,酒精饮料,13.0,HK,20150101,S
1043,877101.TI,烟草,1.0,HK,20150101,S
1044,877102.TI,食品添加剂,11.0,HK,20150101,S
1045,877103.TI,禽畜肉类,7.0,HK,20150101,S
1046,877104.TI,农产品,13.0,HK,20150101,S
1047,877105.TI,禽畜饲料,3.0,HK,20150101,S
1048,877106.TI,超市及便利店,8.0,HK,20150101,S
1049,877107.TI,个人护理,13.0,HK,20150101,S
1050,877108.TI,药品,66.0,HK,20150101,S
1051,877109.TI,生物技术,47.0,HK,20150101,S
1052,877110.TI,中医药,8.0,HK,20150101,S
1053,877111.TI,医疗保健设备,32.0,HK,20150101,S
1054,877112.TI,医疗及医学美容服务,42.0,HK,20150101,S
1055,877113.TI,卫星及无线通讯,4.0,HK,20150101,S
1056,877114.TI,电讯服务,11.0,HK,20150101,S
1057,877115.TI,电力,14.0,HK,20150101,S
1058,877116.TI,燃气供应,22.0,HK,20150101,S
1059,877117.TI,水务,18.0,HK,20150101,S
1060,877118.TI,非传统/可再生能源,24.0,HK,20150101,S
1061,877119.TI,银行,40.0,HK,20150101,S
1062,877120.TI,保险,17.0,HK,20150101,S
1063,877121.TI,证券及经纪,52.0,HK,20150101,S
1064,877122.TI,投资及资产管理,50.0,HK,20150101,S
